file_name,sgpa,cgpa
21010101041_1800265931.html,429,398
21010101041_1800265932.html,171,353
21010101042_1800265291.html,850,
21010101042_1800265468.html,842,
21010101042_1800265813.html,733,815
21010101042_1800265932.html,629,798
21010101043_1800265291.html,685,
21010101043_1800265468.html,641,301
21010101043_1800265813.html,742,682
21010101043_1800265932.html,283,608
21010101045_1800265291.html,431,101101111
21010101045_1800265329.html,467,101101
21010101045_1800265468.html,441,305301303
21010101045_1800265498.html,492,479
21010101045_1800265788.html,415,457
21010101045_1800265813.html,267,410
21010101045_1800265928.html,467,467
21010101045_1800265930.html,415,457
21010101045_1800265932.html,233,385
21010101046_1800265291.html,715,
21010101046_1800265329.html,779,
21010101046_1800265468.html,658,305
21010101046_1800265788.html,654,682
21010101046_1800265813.html,579,657
21010101046_1800265932.html,608,665
21010101048_1800265291.html,721,
21010101048_1800265329.html,763,
21010101048_1800265468.html,734,
21010101048_1800265813.html,692,723
21010101048_1800265932.html,583,696
21010101049_1800265291.html,613,101
21010101049_1800265329.html,671,
21010101049_1800265468.html,607,
21010101049_1800265498.html,554,613
21010101049_1800265787.html,604,638
21010101049_1800265813.html,525,599
21010101049_1800265932.html,413,562
21010101050_1800265291.html,729,
21010101050_1800265468.html,731,
21010101050_1800265813.html,717,728
21010101050_1800265932.html,613,705
21010101052_1800265291.html,821,
21010101052_1800265468.html,796,
21010101052_1800265813.html,725,779
21010101052_1800265932.html,729,789
21010101053_1800265291.html,631,101
21010101053_1800265468.html,618,
21010101053_1800265498.html,567,631
21010101053_1800265787.html,642,669
21010101053_1800265813.html,650,644
21010101053_1800265932.html,600,650
21010101054_1800265291.html,746,
21010101054_1800265468.html,719,
21010101054_1800265813.html,638,699
21010101054_1800265932.html,579,690
21010101055_1800265291.html,442,101
21010101055_1800265329.html,379,101101101
21010101055_1800265468.html,516,
21010101055_1800265494.html,479,479
21010101055_1800265498.html,504,492
21010101055_1800265786.html,529,529
21010101055_1800265787.html,579,554
21010101055_1800265813.html,346,505
21010101055_1800265928.html,529,529
21010101055_1800265931.html,521,548
21010101055_1800265932.html,517,542
21010101057_1800265291.html,681,
21010101057_1800265329.html,746,
21010101057_1800265468.html,678,
21010101057_1800265813.html,742,694
21010101057_1800265932.html,629,681
21010101058_1800265291.html,488,101101101
21010101058_1800265329.html,600,101
21010101058_1800265468.html,542,301
21010101058_1800265494.html,600,600
21010101058_1800265498.html,542,571
21010101058_1800265786.html,650,650
21010101058_1800265813.html,404,539
21010101058_1800265931.html,504,563
21010101058_1800265932.html,213,494
21010101060_1800265291.html,498,202101
21010101060_1800265329.html,546,101
21010101060_1800265468.html,495,301303
21010101060_1800265494.html,596,596
21010101060_1800265498.html,450,523
21010101060_1800265787.html,450,523
21010101060_1800265813.html,575,543
21010101060_1800265929.html,450,523
21010101060_1800265932.html,442,523
21010101061_1800265291.html,538,202
21010101061_1800265329.html,542,101
21010101061_1800265468.html,572,
21010101061_1800265494.html,542,542
21010101061_1800265787.html,600,571
21010101061_1800265813.html,663,610
21010101061_1800265928.html,542,542
21010101061_1800265932.html,475,584
21010101062_1800265291.html,813,
21010101062_1800265468.html,805,
21010101062_1800265813.html,792,802
21010101062_1800265932.html,625,767
21010101063_1800265291.html,573,202101
21010101063_1800265468.html,565,303
21010101063_1800265498.html,442,573
21010101063_1800265787.html,517,610
21010101063_1800265788.html,550,589
21010101063_1800265813.html,283,514
21010101063_1800265929.html,517,610
21010101063_1800265930.html,619,614
21010101063_1800265932.html,167,489
21010101064_1800265291.html,690,
21010101064_1800265468.html,600,305301
21010101064_1800265788.html,608,661
21010101064_1800265813.html,654,659
21010101064_1800265932.html,563,655
21010101067_1800265291.html,625,101
21010101067_1800265468.html,528,305303304
21010101067_1800265498.html,488,625
21010101067_1800265787.html,575,669
21010101067_1800265788.html,419,581
21010101067_1800265813.html,479,556
21010101067_1800265930.html,558,630
21010101067_1800265931.html,554,611
21010101067_1800265932.html,442,578
21010104001_1800265292.html,790,
21010104001_1800265517.html,765,781
21010104001_1800265816.html,658,751
21010104001_1800265986.html,792,776
21010104002_1800265292.html,469,202101101
21010104002_1800265337.html,538,101101
21010104002_1800265517.html,223,415
21010104002_1800265596.html,638,638
21010104002_1800265816.html,492,470
21010104002_1800265818.html,638,638
21010104002_1800265819.html,550,594
21010104002_1800265982.html,638,638
21010104002_1800265984.html,223,464
21010104002_1800265986.html,404,467
21010104004_1800265292.html,679,
21010104004_1800265337.html,754,
21010104004_1800265517.html,712,723
21010104004_1800265816.html,696,716
21010104004_1800265986.html,783,744
21010104006_1800265292.html,665,
21010104006_1800265517.html,577,634
21010104006_1800265816.html,563,629
21010104006_1800265820.html,623,650
21010104006_1800265986.html,700,657
21010104007_1800265292.html,608,101
21010104007_1800265517.html,450,553
21010104007_1800265597.html,438,608
21010104007_1800265816.html,517,591
21010104007_1800265819.html,513,646
21010104007_1800265820.html,558,615
21010104007_1800265986.html,700,622
21010104009_1800265292.html,829,
21010104009_1800265517.html,758,804
21010104009_1800265816.html,813,806
21010104009_1800265986.html,875,820
21010104010_1800265292.html,677,202
21010104010_1800265517.html,615,688
21010104010_1800265597.html,654,727
21010104010_1800265816.html,729,710
21010104010_1800265986.html,708,710
21010104011_1800265292.html,683,
21010104011_1800265517.html,692,686
21010104011_1800265816.html,708,692
21010104011_1800265986.html,788,711
21010104012_1800265292.html,490,202101
21010104012_1800265337.html,592,101
21010104012_1800265517.html,538,539
21010104012_1800265596.html,592,592
21010104012_1800265816.html,558,574
21010104012_1800265819.html,563,577
21010104012_1800265982.html,592,592
21010104012_1800265986.html,692,620
21010104013_1800265292.html,698,101
21010104013_1800265517.html,638,693
21010104013_1800265597.html,650,723
21010104013_1800265816.html,604,693
21010104013_1800265820.html,719,722
21010104013_1800265986.html,733,718
21010104017_1800265292.html,542,202101
21010104017_1800265337.html,617,102
21010104017_1800265517.html,335,469
21010104017_1800265816.html,438,514
21010104017_1800265818.html,667,667
21010104017_1800265819.html,517,592
21010104017_1800265984.html,442,539
21010104017_1800265986.html,321,499
21010104018_1800265516.html,000,000
21010104018_1800265815.html,067,033
21010104018_1800265982.html,033,033
21010104018_1800265983.html,092,063
21010104018_1800265984.html,138,079
21010104019_1800265292.html,381,202101
21010104019_1800265337.html,363,101101101
21010104019_1800265517.html,215,323
21010104019_1800265597.html,400,381
21010104019_1800265816.html,288,339
21010104019_1800265818.html,463,463
21010104019_1800265819.html,400,431
21010104019_1800265986.html,333,348
21010104021_1800265292.html,852,
21010104021_1800265517.html,792,831
21010104021_1800265816.html,738,808
21010104021_1800265986.html,846,833
21010104024_1800265292.html,644,101
21010104024_1800265337.html,733,
21010104024_1800265517.html,681,685
21010104024_1800265597.html,642,688
21010104024_1800265816.html,663,701
21010104024_1800265819.html,729,731
21010104024_1800265820.html,681,714
21010104024_1800265984.html,762,742
21010104024_1800265986.html,800,755
21010104025_1800265292.html,113,201202101101101103103111
21010104025_1800265517.html,123,116
21010104025_1800265816.html,138,121
21010104025_1800265986.html,138,125
21010104026_1800265292.html,,
21010104026_1800265517.html,677,620
21010104026_1800265596.html,696,696
21010104026_1800265816.html,663,643
21010104026_1800265819.html,533,615
21010104026_1800265986.html,783,688
21010104029_1800265292.html,783,202
21010104029_1800265517.html,781,826
21010104029_1800265816.html,792,817
21010104029_1800265986.html,775,809
21010104031_1800265292.html,498,202101
21010104031_1800265337.html,550,101101
21010104031_1800265517.html,427,473
21010104031_1800265596.html,550,550
21010104031_1800265597.html,446,498
21010104031_1800265816.html,421,501
21010104031_1800265818.html,650,650
21010104031_1800265985.html,471,513
21010104031_1800265986.html,450,501
21010104032_1800265292.html,708,
21010104032_1800265517.html,681,699
21010104032_1800265816.html,692,697
21010104032_1800265986.html,833,724
21010104033_1800265292.html,860,
21010104033_1800265517.html,846,861
21010104033_1800265816.html,913,876
21010104033_1800265986.html,875,875
21010104034_1800265292.html,685,
21010104034_1800265517.html,700,691
21010104034_1800265816.html,646,680
21010104034_1800265986.html,792,719
21010104036_1800265292.html,800,
21010104036_1800265517.html,746,781
21010104036_1800265816.html,779,781
21010104036_1800265986.html,783,781
21010104037_1800265292.html,423,202101
21010104037_1800265337.html,546,101
21010104037_1800265517.html,404,449
21010104037_1800265597.html,400,473
21010104037_1800265816.html,367,429
21010104037_1800265986.html,388,440
21010104039_1800265292.html,371,202101103
21010104039_1800265337.html,413,101101102
21010104039_1800265517.html,362,384
21010104039_1800265816.html,342,373
21010104039_1800265818.html,413,413
21010104039_1800265819.html,379,396
21010104039_1800265986.html,238,347
21010104040_1800265292.html,752,
21010104040_1800265517.html,658,719
21010104040_1800265816.html,613,711
21010104040_1800265820.html,727,743
21010104040_1800265985.html,688,730
21010104040_1800265986.html,788,741
21010104042_1800265292.html,685,
21010104042_1800265517.html,535,632
21010104042_1800265816.html,617,641
21010104042_1800265986.html,667,661
21010104043_1800265292.html,696,101
21010104043_1800265517.html,723,730
21010104043_1800265597.html,667,733
21010104043_1800265816.html,721,728
21010104043_1800265986.html,775,737
21010104044_1800265292.html,604,
21010104044_1800265517.html,677,662
21010104044_1800265596.html,692,692
21010104044_1800265816.html,721,695
21010104044_1800265820.html,746,686
21010104044_1800265986.html,742,704
21010104045_1800265292.html,663,101
21010104045_1800265337.html,758,
21010104045_1800265517.html,531,641
21010104045_1800265597.html,642,700
21010104045_1800265816.html,625,655
21010104045_1800265819.html,717,738
21010104045_1800265984.html,600,689
21010104045_1800265986.html,646,668
21010104049_1800265292.html,502,103
21010104049_1800265337.html,525,101101
21010104049_1800265517.html,473,492
21010104049_1800265816.html,617,541
21010104049_1800265818.html,600,600
21010104049_1800265819.html,479,540
21010104049_1800265820.html,473,516
21010104049_1800265982.html,600,600
21010104049_1800265984.html,473,532
21010104049_1800265986.html,496,542
21010104050_1800265292.html,794,
21010104050_1800265517.html,765,784
21010104050_1800265816.html,775,782
21010104050_1800265986.html,808,787
21010104051_1800265292.html,619,101
21010104051_1800265517.html,627,643
21010104051_1800265816.html,625,669
21010104051_1800265819.html,646,690
21010104051_1800265986.html,746,699
21010104052_1800265292.html,375,101101103
21010104052_1800265337.html,454,101102102
21010104052_1800265517.html,381,409
21010104052_1800265596.html,454,454
21010104052_1800265597.html,396,425
21010104052_1800265816.html,421,431
21010104052_1800265818.html,529,529
21010104052_1800265982.html,529,529
21010104052_1800265984.html,427,450
21010104052_1800265986.html,300,425
21010104053_1800265292.html,327,202101101
21010104053_1800265337.html,350,101101102
21010104053_1800265517.html,119,254
21010104053_1800265816.html,363,281
21010104053_1800265986.html,179,261
21010104055_1800265292.html,638,101
21010104055_1800265517.html,473,580
21010104055_1800265597.html,517,638
21010104055_1800265816.html,621,645
21010104055_1800265819.html,592,675
21010104055_1800265820.html,612,653
21010104055_1800265986.html,779,671
21010104058_1800265292.html,583,101
21010104058_1800265337.html,638,101
21010104058_1800265517.html,588,618
21010104058_1800265596.html,738,738
21010104058_1800265816.html,642,636
21010104058_1800265819.html,579,658
21010104058_1800265986.html,546,618
21010107003_1800265389.html,188,188
21010107003_1800265539.html,0,0
21010107003_1800265542.html,188,188
21010107003_1800265595.html,174,14
21010107003_1800265770.html,188,188
21010107003_1800265771.html,133,16
21010107003_1800265777.html,174,165
21010107003_1800265778.html,264,191
21010107003_1800265914.html,188,188
21010107003_1800265918.html,264,191
21010107003_1800265919.html,228,198
21010107004_1800265389.html,600,600
21010107004_1800265539.html,0,0
21010107004_1800265595.html,73,586
21010107004_1800265770.html,600,600
21010107004_1800265771.html,579,59
21010107004_1800265778.html,748,665
21010107004_1800265914.html,600,600
21010107004_1800265916.html,654,627
21010107004_1800265919.html,788,705
21010107006_1800265389.html,408,408
21010107006_1800265539.html,0,0
21010107006_1800265542.html,442,442
21010107006_1800265543.html,103,234
21010107006_1800265595.html,239,236
21010107006_1800265770.html,442,442
21010107006_1800265777.html,239,269
21010107006_1800265778.html,428,310
21010107006_1800265914.html,442,442
21010107006_1800265917.html,568,325
21010107006_1800265919.html,568,397
21010107008_1800265539.html,0,226760563380282
21010107008_1800265543.html,503,550
21010107008_1800265595.html,709,593
21010107008_1800265778.html,756,722
21010107008_1800265919.html,764,731
21010107009_1800265389.html,592,592
21010107009_1800265539.html,0,104109589041096
21010107009_1800265543.html,453,448
21010107009_1800265595.html,613,492
21010107009_1800265770.html,708,708
21010107009_1800265777.html,613,642
21010107009_1800265778.html,812,686
21010107009_1800265917.html,569,668
21010107009_1800265919.html,824,730
21010107010_1800265389.html,754,754
21010107010_1800265539.html,0,14
21010107010_1800265543.html,376,462
21010107010_1800265595.html,539,482
21010107010_1800265771.html,517,635
21010107010_1800265778.html,728,636
21010107010_1800265916.html,517,635
21010107010_1800265917.html,570,638
21010107010_1800265919.html,756,681
21010107015_1800265389.html,163,163
21010107015_1800265539.html,,
21010107015_1800265542.html,163,163
21010107015_1800265595.html,,
21010107015_1800265914.html,163,163
21010107015_1800265917.html,573,106
21010107015_1800265919.html,128,095
21010107017_1800265539.html,0,541758241758242
21010107017_1800265595.html,183,133
21010107017_1800265778.html,236,204
21010107017_1800265914.html,413,413
21010107017_1800265917.html,574,300
21010107017_1800265919.html,524,333
21010107018_1800265389.html,238,238
21010107018_1800265539.html,0,103225806451613
21010107018_1800265542.html,313,313
21010107018_1800265595.html,313,198
21010107018_1800265777.html,313,293
21010107018_1800265778.html,240,279
21010107018_1800265914.html,454,454
21010107018_1800265917.html,575,375
21010107018_1800265919.html,596,393
21010107020_1800265389.html,450,450
21010107020_1800265539.html,0,254639175257732
21010107020_1800265542.html,479,479
21010107020_1800265543.html,193,230
21010107020_1800265595.html,43,272
21010107020_1800265778.html,644,490
21010107020_1800265914.html,554,554
21010107020_1800265916.html,396,475
21010107020_1800265917.html,577,503
21010107020_1800265919.html,564,545
21010107021_1800265539.html,0,0636363636363636
21010107021_1800265542.html,521,521
21010107021_1800265543.html,095,190
21010107021_1800265595.html,343,222
21010107021_1800265770.html,521,521
21010107021_1800265777.html,422,372
21010107021_1800265778.html,256,342
21010107021_1800265917.html,578,372
21010107021_1800265918.html,256,342
21010107021_1800265919.html,520,379
21010203003_1800265235.html,,
21010203003_1800265238.html,604,604
21010203003_1800265242.html,,
21010203003_1800265299.html,638,202
21010203003_1800265362.html,679,
21010203003_1800265588.html,688,
21010203003_1800265589.html,647,302
21010203003_1800265759.html,647,302
21010203003_1800265760.html,643,
21010203003_1800266008.html,665384615384615,67972972972973
21010203003_1800266011.html,7375,681147540983607
21010203004_1800265235.html,,
21010203004_1800265238.html,817,817
21010203004_1800265242.html,,
21010203004_1800265299.html,785,
21010203004_1800265589.html,788,
21010203004_1800265760.html,792,
21010203004_1800266011.html,908333333333333,814754098360656
21010203005_1800265235.html,,
21010203005_1800265238.html,492,492
21010203005_1800265242.html,,
21010203005_1800265299.html,521,202
21010203005_1800265362.html,492,101101
21010203005_1800265589.html,535,306
21010203005_1800265759.html,554,
21010203005_1800265760.html,536,401401
21010203005_1800266010.html,479166666666667,535714285714286
21010203005_1800266011.html,633333333333333,554918032786885
21010203008_1800265235.html,,
21010203008_1800265238.html,846,846
21010203008_1800265242.html,,
21010203008_1800265299.html,846,
21010203008_1800265589.html,828,
21010203008_1800265760.html,833,
21010203008_1800266011.html,829166666666667,831967213114754
21010203011_1800265235.html,,
21010203011_1800265238.html,567,567
21010203011_1800265242.html,,
21010203011_1800265299.html,508,202101
21010203011_1800265362.html,567,101102
21010203011_1800265587.html,654,101
21010203011_1800265588.html,552,202101
21010203011_1800265589.html,500,301302
21010203011_1800265757.html,654,101
21010203011_1800265759.html,500,301302
21010203011_1800265760.html,444,401401404402
21010203011_1800266006.html,654,654
21010203011_1800266007.html,450,552
21010203011_1800266008.html,465384615384615,521621621621622
21010203011_1800266010.html,3875,488775510204082
21010203011_1800266011.html,3625,463934426229508
21010203012_1800265235.html,,
21010203012_1800265238.html,763,763
21010203012_1800265242.html,,
21010203012_1800265299.html,725,
21010203012_1800265589.html,689,
21010203012_1800265760.html,663,401
21010203012_1800266011.html,741666666666667,670491803278689
21010203013_1800265235.html,,
21010203013_1800265238.html,604,604
21010203013_1800265242.html,,
21010203013_1800265299.html,583,202
21010203013_1800265362.html,679,
21010203013_1800265589.html,519,302303
21010203013_1800265758.html,583,202
21010203013_1800265759.html,546,302
21010203013_1800265760.html,520,401401
21010203013_1800266007.html,488,583
21010203013_1800266008.html,538461538461539,567567567567568
21010203013_1800266011.html,308333333333333,518032786885246
21010203015_1800265235.html,,
21010203015_1800265238.html,617,617
21010203015_1800265242.html,,
21010203015_1800265299.html,606,202
21010203015_1800265362.html,617,101
21010203015_1800265587.html,617,101
21010203015_1800265589.html,622,
21010203015_1800265757.html,717,
21010203015_1800265758.html,656,202
21010203015_1800265760.html,632,401
21010203015_1800266011.html,741666666666667,687704918032787
21010203016_1800265235.html,,
21010203016_1800265238.html,638,638
21010203016_1800265242.html,,
21010203016_1800265299.html,619,
21010203016_1800265362.html,638,101
21010203016_1800265589.html,607,302
21010203016_1800265757.html,771,
21010203016_1800265760.html,685,
21010203016_1800266011.html,670833333333333,681967213114754
21010203017_1800265235.html,,
21010203017_1800265238.html,675,675
21010203017_1800265242.html,,
21010203017_1800265299.html,665,202
21010203017_1800265362.html,775,
21010203017_1800265588.html,665,202
21010203017_1800265589.html,670,
21010203017_1800265758.html,715,
21010203017_1800265760.html,692,
21010203017_1800266011.html,770833333333333,707377049180328
21010203018_1800265235.html,,
21010203018_1800265238.html,733,733
21010203018_1800265242.html,,
21010203018_1800265299.html,719,
21010203018_1800265589.html,714,
21010203018_1800265760.html,715,
21010203018_1800266011.html,75,722131147540984
21010203021_1800265235.html,,
21010203021_1800265238.html,863,863
21010203021_1800265242.html,,
21010203021_1800265299.html,815,
21010203021_1800265589.html,791,
21010203021_1800265760.html,783,
21010203021_1800266011.html,829166666666667,791803278688525
21010203024_1800265235.html,,
21010203024_1800265238.html,663,663
21010203024_1800265242.html,,
21010203024_1800265299.html,767,
21010203024_1800265362.html,779,
21010203024_1800265589.html,769,
21010203024_1800265760.html,773,
21010203024_1800266011.html,841666666666667,786885245901639
21010203026_1800265235.html,,
21010203026_1800265238.html,842,842
21010203026_1800265242.html,,
21010203026_1800265299.html,823,
21010203026_1800265589.html,805,
21010203026_1800265760.html,807,
21010203026_1800266011.html,895833333333333,824590163934426
21010203029_1800265235.html,,
21010203029_1800265238.html,654,654
21010203029_1800265242.html,,
21010203029_1800265299.html,658,
21010203029_1800265362.html,654,102
21010203029_1800265587.html,742,
21010203029_1800265589.html,696,
21010203029_1800265760.html,688,
21010203029_1800266011.html,808333333333333,711475409836066
21010203030_1800265235.html,,
21010203030_1800265238.html,683,683
21010203030_1800265242.html,,
21010203030_1800265299.html,733,
21010203030_1800265362.html,683,101
21010203030_1800265589.html,789,
21010203030_1800265760.html,784,
21010203030_1800266011.html,841666666666667,795081967213115
21010203032_1800265235.html,,
21010203032_1800265238.html,879,879
21010203032_1800265242.html,,
21010203032_1800265299.html,863,
21010203032_1800265589.html,834,
21010203032_1800265760.html,831,
21010203032_1800266011.html,8625,836885245901639
21010203033_1800265235.html,,
21010203033_1800265238.html,846,846
21010203033_1800265242.html,,
21010203033_1800265299.html,846,
21010203033_1800265589.html,801,
21010203033_1800265760.html,795,
21010203033_1800266011.html,816666666666667,799180327868852
21010203036_1800265235.html,,
21010203036_1800265238.html,871,871
21010203036_1800265242.html,,
21010203036_1800265299.html,802,
21010203036_1800265589.html,762,
21010203036_1800265760.html,761,
21010203036_1800266011.html,804166666666667,769672131147541
21010203037_1800265235.html,,
21010203037_1800265238.html,696,696
21010203037_1800265242.html,,
21010203037_1800265299.html,642,202
21010203037_1800265588.html,642,202
21010203037_1800265589.html,643,
21010203037_1800265758.html,642,202
21010203037_1800265760.html,641,
21010203037_1800266007.html,654,675
21010203037_1800266011.html,725,675409836065574
21010203038_1800265235.html,,
21010203038_1800265238.html,604,604
21010203038_1800265242.html,,
21010203038_1800265299.html,715,
21010203038_1800265362.html,721,
21010203038_1800265589.html,708,
21010203038_1800265760.html,700,
21010203038_1800266011.html,754166666666667,710655737704918
21010203041_1800265235.html,,
21010203041_1800265238.html,892,892
21010203041_1800265242.html,,
21010203041_1800265299.html,888,
21010203041_1800265589.html,870,
21010203041_1800265760.html,858,
21010203041_1800266011.html,908333333333333,868032786885246
21010203042_1800265235.html,,
21010203042_1800265238.html,717,717
21010203042_1800265242.html,,
21010203042_1800265299.html,713,
21010203042_1800265589.html,712,
21010203042_1800265760.html,705,
21010203042_1800266011.html,820833333333333,727868852459016
21010203043_1800265235.html,,
21010203043_1800265238.html,788,788
21010203043_1800265242.html,,
21010203043_1800265299.html,781,
21010203043_1800265589.html,764,
21010203043_1800265760.html,734,401
21010203043_1800266010.html,716666666666667,752040816326531
21010203043_1800266011.html,829166666666667,767213114754098
21010203044_1800265235.html,,
21010203044_1800265238.html,450,450
21010203044_1800265242.html,,
21010203044_1800265299.html,527,202
21010203044_1800265362.html,525,101
21010203044_1800265589.html,593,
21010203044_1800265758.html,585,202
21010203044_1800265760.html,582,
21010203044_1800266011.html,75,614754098360656
21010203045_1800265235.html,,
21010203045_1800265238.html,592,592
21010203045_1800265242.html,,
21010203045_1800265299.html,760,
21010203045_1800265362.html,767,
21010203045_1800265589.html,749,
21010203045_1800265760.html,750,
21010203045_1800266011.html,870833333333333,773770491803279
21010203046_1800265235.html,,
21010203046_1800265238.html,742,742
21010203046_1800265242.html,,
21010203046_1800265299.html,740,
21010203046_1800265589.html,755,
21010203046_1800265760.html,754,
21010203046_1800266011.html,8375,770491803278689
21010203048_1800265235.html,,
21010203048_1800265238.html,242,242
21010203048_1800265242.html,,
21010203048_1800265299.html,238,201202101101101103
21010203048_1800265362.html,329,101101102102111
21010203048_1800265588.html,238,201202101101101103
21010203048_1800265589.html,223,301305302302303306
21010203048_1800265759.html,239,305302302303306
21010203048_1800265760.html,221,401401402404402
21010203048_1800266010.html,316666666666667,258163265306122
21010203048_1800266011.html,345833333333333,275409836065574
21010204001_1800265292.html,371,202101
21010204001_1800265337.html,371,101101101
21010204001_1800265517.html,235,373
21010204001_1800265596.html,438,438
21010204001_1800265816.html,521,421
21010204001_1800265818.html,438,438
21010204001_1800265819.html,458,448
21010204001_1800265820.html,281,389
21010204001_1800265982.html,513,513
21010204001_1800265984.html,342,435
21010204001_1800265986.html,250,416
21010204002_1800265292.html,267,202101101
21010204002_1800265337.html,329,101101102
21010204002_1800265517.html,323,347
21010204002_1800265596.html,329,329
21010204002_1800265597.html,392,360
21010204002_1800265816.html,375,360
21010204002_1800265818.html,329,329
21010204002_1800265820.html,346,355
21010204002_1800265982.html,379,379
21010204002_1800265985.html,525,409
21010204002_1800265986.html,525,432
21010204003_1800265292.html,756,
21010204003_1800265517.html,788,768
21010204003_1800265816.html,838,785
21010204003_1800265986.html,892,806
21010204004_1800265292.html,252,201202101111
21010204004_1800265337.html,275,101101101102
21010204004_1800265517.html,158,243
21010204004_1800265596.html,275,275
21010204004_1800265816.html,246,285
21010204004_1800265819.html,354,315
21010204004_1800265820.html,265,297
21010204004_1800265982.html,275,275
21010204004_1800265983.html,433,354
21010204004_1800265986.html,350,320
21010204005_1800265292.html,354,202101101111
21010204005_1800265337.html,388,101101102
21010204005_1800265517.html,423,396
21010204005_1800265596.html,388,388
21010204005_1800265597.html,375,381
21010204005_1800265816.html,267,364
21010204005_1800265818.html,388,388
21010204005_1800265819.html,375,381
21010204005_1800265820.html,423,396
21010204005_1800265982.html,388,388
21010204005_1800265984.html,469,412
21010204005_1800265986.html,415,407
21010204009_1800265292.html,746,
21010204009_1800265337.html,817,
21010204009_1800265517.html,800,803
21010204009_1800265816.html,792,800
21010204009_1800265986.html,813,802
21010204011_1800265292.html,425,202101
21010204011_1800265337.html,413,101101102
21010204011_1800265517.html,585,481
21010204011_1800265816.html,600,522
21010204011_1800265819.html,488,450
21010204011_1800265982.html,413,413
21010204011_1800265986.html,496,532
21010205001_1800265395.html,375,375
21010205001_1800265531.html,454,430
21010205001_1800265548.html,504,504
21010205001_1800265549.html,32916666667,41666666667
21010205001_1800265770.html,554,554
21010205001_1800265771.html,404,479
21010205001_1800265773.html,631,540
21010205001_1800265900.html,404,479
21010205001_1800265903.html,652,562
21010205002_1800265395.html,483,483
21010205002_1800265531.html,438,488
21010205002_1800265548.html,483,483
21010205002_1800265549.html,54583333333,51458333333
21010205002_1800265770.html,483,483
21010205002_1800265773.html,504,492
21010205002_1800265899.html,483,483
21010205002_1800265901.html,600,545
21010205002_1800265903.html,507,524
21010205003_1800265395.html,317,317
21010205003_1800265531.html,077,239
21010205003_1800265548.html,421,421
21010205003_1800265770.html,421,421
21010205003_1800265771.html,233,327
21010205003_1800265773.html,192,227
21010205003_1800265899.html,421,421
21010205003_1800265900.html,233,327
21010205003_1800265901.html,165,270
21010205003_1800265903.html,340,255
21010205004_1800265395.html,575,575
21010205004_1800265531.html,631,622
21010205004_1800265548.html,575,575
21010205004_1800265549.html,65833333333,61666666667
21010205004_1800265770.html,692,692
21010205004_1800265773.html,746,682
21010205004_1800265903.html,784,710
21010205005_1800265395.html,729,729
21010205005_1800265531.html,708,708
21010205005_1800265773.html,662,696
21010205005_1800265902.html,731,714
21010205005_1800265903.html,748,706
21010205006_1800265531.html,746,754
21010205006_1800265773.html,754,754
21010205006_1800265903.html,788,761
21010205012_1800265395.html,421,421
21010205012_1800265531.html,365,372
21010205012_1800265548.html,421,421
21010205012_1800265773.html,546,417
21010205012_1800265899.html,521,521
21010205012_1800265903.html,616,463
21010205013_1800265395.html,517,517
21010205013_1800265531.html,415,438
21010205013_1800265548.html,546,546
21010205013_1800265773.html,681,501
21010205013_1800265899.html,546,546
21010205013_1800265903.html,680,544
21010205014_1800265395.html,404,404
21010205014_1800265531.html,400,414
21010205014_1800265548.html,508,508
21010205014_1800265773.html,469,428
21010205014_1800265899.html,508,508
21010205014_1800265902.html,577,456
21010205014_1800265903.html,552,453
21010205020_1800265395.html,613,613
21010205020_1800265531.html,662,601
21010205020_1800265548.html,613,613
21010205020_1800265549.html,525,56875
21010205020_1800265770.html,613,613
21010205020_1800265771.html,525,569
21010205020_1800265773.html,546,587
21010205020_1800265899.html,613,613
21010205020_1800265900.html,525,569
21010205020_1800265903.html,744,647
21010205022_1800265395.html,258,258
21010205022_1800265531.html,231,303
21010205022_1800265548.html,363,363
21010205022_1800265549.html,32083333333,34166666667
21010205022_1800265770.html,363,363
21010205022_1800265771.html,321,342
21010205022_1800265773.html,304,319
21010205022_1800265899.html,363,363
21010205022_1800265900.html,321,342
21010205022_1800265903.html,244,304
21010205024_1800265395.html,413,413
21010205024_1800265531.html,477,482
21010205024_1800265548.html,521,521
21010205024_1800265549.html,45,48541666667
21010205024_1800265771.html,45,485
21010205024_1800265773.html,623,519
21010205024_1800265899.html,521,521
21010205024_1800265900.html,450,485
21010205024_1800265903.html,444,514
21010205027_1800265395.html,425,425
21010205027_1800265531.html,392,377
21010205027_1800265548.html,508,508
21010205027_1800265771.html,254,381
21010205027_1800265773.html,273,356
21010205027_1800265901.html,454,407
21010205027_1800265903.html,232,344
21010205028_1800265531.html,496,512
21010205028_1800265548.html,546,546
21010205028_1800265549.html,49583333333,52083333333
21010205028_1800265770.html,646,646
21010205028_1800265771.html,496,571
21010205028_1800265773.html,492,531
21010205028_1800265900.html,496,571
21010205028_1800265902.html,585,563
21010205028_1800265903.html,524,536
21010205029_1800265531.html,623,630
21010205029_1800265549.html,675,63333333333
21010205029_1800265770.html,742,742
21010205029_1800265773.html,550,645
21010205029_1800265902.html,550,645
21010205029_1800265903.html,620,640
21010205030_1800265395.html,325,325
21010205030_1800265531.html,373,316
21010205030_1800265773.html,196,301
21010205030_1800265903.html,336,354
21010205033_1800265531.html,477,519
21010205033_1800265548.html,604,604
